"GROUP","TIME","HORIZONTAL","VERTICAL","CIRCLE","LEGATO","NOTE","SLUR UP","SLUR DOWN","BASS KEY","TREBLE KEY","SHARP","FLAT","MARCATO","NATURAL","DIMINUENDO","NUMBER ONE","NUMBER TWO","STACCATO","SULLARCO","UPPERMORDENT"
4,3,3.2,0,0,2.1,0,5.1,0,7.1,0,0,0,0,0,0,0,0,0,0,0
4,4,3.2,0,0,2.1,0,6.1,0,0,0,0,0,0,0,0,-6.1,0,-10.1,0,3.1
4,5,3.2,-10.1,0,2.1,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,3.1
4,6,3.2,-9.2,0,2.1,7.1,3.2,-11.1,0,0,0,0,0,0,0,11.1,0,-10.1,0,3.1
4,7,7.1,-10.1,0,2.1,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8,7.1,0,0,3.1,0,4.2,0,0,0,0,0,0,0,0,1.1,0,0,0,0
4,9,7.1,0,0,3.1,5.1,4.2,6.1,0,0,0,0,0,0,0,0,0,0,0,0
4,10,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,-7.1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,-7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,0,0,-7.1,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0
5,4,0,0,0,-7.1,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2.2,0,0,-7.1,-4.1,-2.3,-1.3,-2.1,0,0,-1.2,1.1,0,0,0,0,0,0,0
5,6,2.2,-3.2,14.2,-7.1,-1.2,-2.3,-2.3,0,0,0,0,0,0,0,0,0,13.2,0,0
5,7,2.2,0,14.2,-8.1,0,-2.3,-1.3,0,0,0,0,0,0,0,0,0,13.2,0,0
5,8,2.2,0,0,-8.1,-5.1,-1.3,0,0,0,0,0,1.1,0,0,0,0,0,0,0
5,9,0,0,0,-8.1,0,-1.3,5.1,0,0,0,0,0,0,0,0,0,0,0,0
5,10,0,0,0,-8.1,0,-1.3,4.1,0,0,0,0,0,0,0,0,0,0,0,0
5,11,0,0,0,0,0,-1.3,4.1,0,0,0,-10.1,0,0,0,0,0,0,0,0
5,12,0,0,0,0,-10.1,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0
5,13,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0
5,14,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0
5,15,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0
5,16,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,0,0,0,0,0,0
6,4,-3.2,0,0,0,0,0,-7.2,0,0,0,0,0,0,0,0,0,0,0,0
6,5,-3.2,0,0,0,0,0,-9.2,0,0,0,0,0,0,0,0,0,0,0,0
6,6,-3.2,0,0,0,0,0,-10.2,0,0,0,0,0,0,0,0,0,0,0,0
6,7,-3.2,0,0,0,0,0,-11.2,0,0,0,0,0,0,0,0,0,0,0,0
6,8,-5.2,0,0,0,0,0,-12.2,0,0,0,0,0,0,0,0,0,0,0,0
6,9,-5.2,0,0,0,0,0,-12.2,0,0,0,-10.1,0,0,0,0,0,0,0,0
6,10,-5.2,0,0,0,-10.2,0,-12.2,0,0,0,0,0,0,0,0,0,0,0,0
6,11,-5.2,0,0,0,-10.2,-12.2,-12.2,0,0,0,0,0,0,0,0,0,0,0,0
6,12,3.2,3.3,0,0,0,-12.2,-12.1,0,0,0,0,0,0,0,0,0,0,0,0
6,13,3.2,0,0,0,0,-12.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14,3.2,0,0,0,0,-11.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,5.2,0,0,0,0,-10.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,5.2,0,0,0,0,-9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,5.2,0,0,0,0,-8.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,7.2,0,0,0,0,-7.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,0,0,0,0,0,-4.2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,4.1,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0
7,2,4.1,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0
7,3,4.1,0,5.1,0,1.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0
7,4,4.1,0,5.1,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,4.1,0,5.1,0,0,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0
7,6,4.1,0,5.1,0,0,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0
7,7,4.1,0,5.1,0,8.1,-2.1,-2.1,0,0,0,0,0,0,0,0,0,0,0,0
7,8,4.1,0,5.1,0,0,-2.1,-2.1,0,0,0,0,0,0,0,0,0,0,0,0
7,9,4.1,0,3.1,0,0,-2.1,-2.1,0,0,0,0,0,0,0,0,0,0,0,0
7,10,4.1,0,3.1,0,7.1,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11,4.1,0,3.1,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,4.1,0,3.1,0,0,-1.1,0,0,0,0,0,6.1,0,0,0,0,0,0,0
7,13,4.1,0,3.1,0,0,1.1,0,0,0,0,2.1,6.1,0,0,0,0,0,0,0
7,14,4.1,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
